City,ILR,DC_Nominal_Power_MW,ModuleCost,MountingCost,InverterCost,AccessCost,HV_ConnectionSubstationCost,OMCost,TaxesInsuranceCost,TotalCost,ratio_NominalPower_TotalCost,Incremental_Cost,Incremental_Cost_Percentage
Stockholm,2.13,106.8,26700000.0,16476530.506400019,1251250.0,5005000.0,5005000.0,548326.3526931416,431765.3050640002,54437780.50640002,509717.04594007507,954088.12729498,0.017838860498489484
Stockholm,2.18,109.16,27290000.0,16840618.633695,1251250.0,5005000.0,5005000.0,560101.6801352163,441306.18633695,55391868.633695,507437.41877697874,954088.12729498,0.017526212832700113
Stockholm,2.23,111.53,27882500.0,17206249.50729208,1251250.0,5005000.0,5005000.0,571926.9030325542,450887.4950729208,56349999.50729208,505245.22108214896,958130.873597078,0.017297319935768423
Stockholm,2.28,113.89,28472500.0,17570337.63458706,1251250.0,5005000.0,5005000.0,583702.230474629,460428.37634587067,57304087.634587064,503152.9338360441,954088.1272949874,0.016931466470936206
Stockholm,2.32,116.25,29062500.0,17934425.761882044,1251250.0,5005000.0,5005000.0,595477.5579167038,469969.25761882047,58258175.761882044,501145.5979516735,954088.12729498,0.01664956492072514
Stockholm,2.37,118.62,29655000.0,18300056.635479122,1251250.0,5005000.0,5005000.0,607302.7808140415,479550.5663547912,59216306.63547912,499210.1385557167,958130.873597078,0.016446290345808887
Stockholm,2.42,120.98,30245000.0,18664144.762774102,1251250.0,5005000.0,5005000.0,619078.1082561163,489091.447627741,60170394.7627741,497358.1977415614,954088.12729498,0.016111915475717012
Stockholm,2.46,123.34,30835000.0,19028232.890069086,1251250.0,5005000.0,5005000.0,630853.435698191,498632.32890069083,61124482.89006908,495577.1273720535,954088.12729498,0.015856437888708188
Stockholm,2.51,125.7,31425000.0,19392321.017364066,1251250.0,5005000.0,5005000.0,642628.7631402658,508173.2101736407,62078571.01736407,493862.93569899816,954088.1272949874,0.015608935768191152
Stockholm,2.56,128.07,32017500.0,19757951.890961144,1251250.0,5005000.0,5005000.0,654453.9860376036,517754.5189096114,63036701.89096114,492205.05888155807,958130.8735970706,0.015434164445071886
Stockholm,2.61,130.43,32607500.0,20122040.018256128,1251250.0,5005000.0,5005000.0,666229.3134796784,527295.4001825613,63990790.01825613,490614.04598831653,954088.1272949874,0.015135438540952513
Stockholm,2.65,132.79,33197499.999999996,20486128.145551108,1251250.0,5005000.0,5005000.0,678004.6409217531,536836.281455511,64944878.1455511,489079.58540214703,954088.1272949725,0.014909772594193287
Stockholm,2.7,135.16,33790000.0,20851759.01914819,1251250.0,5005000.0,5005000.0,689829.863819091,546417.5901914819,65903009.019148186,487592.5497125495,958130.8735970855,0.014752985931388957
Stockholm,2.75,137.52,34380000.0,21215847.14644317,1251250.0,5005000.0,5005000.0,701605.1912611658,555958.4714644317,66857097.14644317,486162.71921497356,954088.1272949874,0.014477155770198234
Stockholm,2.79,139.88,34970000.0,21579935.273738153,1251250.0,5005000.0,5005000.0,713380.5187032407,565499.3527373816,67811185.27373815,484781.13578594616,954088.1272949725,0.014270558669413161
Stockholm,2.84,142.25,35562500.0,21945566.14733523,1251250.0,5005000.0,5005000.0,725205.7416005784,575080.6614733523,68769316.14733523,483439.8323187011,958130.8735970855,0.01412939280930324
Tallinn,1.0,50.09,12522500.0,4312286.6142494595,1251250.0,5005000.0,5005000.0,124563.26387934289,168347.8661424946,28096036.61424946,560911.0923188153,,
Tallinn,1.05,52.46,13115000.0,4516321.7365447525,1251250.0,5005000.0,5005000.0,130049.20957014512,176313.21736544752,28892571.73654475,550754.3220843453,796535.1222952902,0.028350444343146666
Tallinn,1.1,54.82,13705000.0,4719495.951151036,1251250.0,5005000.0,5005000.0,135512.0078107752,184244.95951151036,29685745.951151036,541513.0600355898,793174.2146062851,0.027452530769458614
Tallinn,1.14,57.18,14295000.0,4922670.165757319,1251250.0,5005000.0,5005000.0,140974.8060514053,192176.7016575732,30478920.16575732,533034.630390999,793174.2146062851,0.02671902588910792
Tallinn,1.19,59.54,14885000.0,5125844.380363602,1251250.0,5005000.0,5005000.0,146437.60429203534,200108.44380363604,31272094.380363602,525228.3234861203,793174.2146062814,0.02602369802777339
Tallinn,1.24,61.91,15477500.0,5329879.502658895,1251250.0,5005000.0,5005000.0,151923.54998283758,208073.79502658895,32068629.502658896,517987.8776071539,796535.122295294,0.025471115321123325
Tallinn,1.28,64.27,16067499.999999998,5533053.7172651775,1251250.0,5005000.0,5005000.0,157386.3482234676,216005.53717265173,32861803.717265174,511308.59992632916,793174.2146062776,0.0247336486437786
Tallinn,1.33,66.63,16657499.999999998,5736227.931871461,1251250.0,5005000.0,5005000.0,162849.1464640977,223937.2793187146,33654977.93187146,505102.4753395087,793174.2146062851,0.024136660952349412
Tallinn,1.38,69.0,17250000.0,5940263.054166754,1251250.0,5005000.0,5005000.0,168335.09215489993,231902.63054166755,34451513.05416675,499297.2906400978,796535.1222952902,0.023667676261970354
Tallinn,1.43,71.36,17840000.0,6143437.268773037,1251250.0,5005000.0,5005000.0,173797.89039553,239834.37268773039,35244687.268773034,493899.7655377387,793174.2146062851,0.02302291377911933
Tallinn,1.47,73.72,18430000.0,6346611.48337932,1251250.0,5005000.0,5005000.0,179260.68863616008,247766.1148337932,36037861.48337932,488847.82261773356,793174.2146062851,0.022504787985707035
Tallinn,1.52,76.08,19020000.0,6549785.6979856035,1251250.0,5005000.0,5005000.0,184723.48687679015,255697.85697985606,36831035.697985604,484109.30202399584,793174.2146062851,0.022009469540030767
Tallinn,1.57,78.45,19612500.0,6753820.8202808965,1251250.0,5005000.0,5005000.0,190209.4325675924,263663.208202809,37627570.820280895,479637.61402525037,796535.1222952902,0.021626736995040707
Tallinn,1.61,80.81,20202500.0,6956995.03488718,1251250.0,5005000.0,5005000.0,195672.23080822246,271594.9503488718,38420745.03488718,475445.42797781434,793174.2146062851,0.02107960193323912
Tallinn,1.66,83.17,20792500.0,7160169.249493463,1251250.0,5005000.0,5005000.0,201135.02904885254,279526.69249493466,39213919.249493465,471491.15365508554,793174.2146062851,0.020644425658223425
Tallinn,1.71,85.54,21385000.0,7364204.371788756,1251250.0,5005000.0,5005000.0,206620.97473965475,287492.04371788754,40010454.371788755,467739.7050711802,796535.1222952902,0.020312560885012258
Tallinn,1.76,87.9,21975000.0,7567378.586395039,1251250.0,5005000.0,5005000.0,212083.77298028482,295423.7858639504,40803628.58639504,464205.1033719572,793174.2146062851,0.019824174132987347
Tallinn,1.8,90.26,22565000.0,7770552.801001322,1251250.0,5005000.0,5005000.0,217546.5712209149,303355.5280100132,41596802.801001325,460855.3379237904,793174.2146062851,0.01943881566627997
Tallinn,1.85,92.62,23155000.0,7973727.015607606,1251250.0,5005000.0,5005000.0,223009.36946154496,311287.27015607606,42389977.01560761,457676.2795898036,793174.2146062851,0.019068153348247036
Tallinn,1.9,94.99,23747500.0,8177762.137902898,1251250.0,5005000.0,5005000.0,228495.31515234718,319252.62137902895,43186512.1379029,454642.72173810826,796535.1222952902,0.018790647657157565
Tallinn,1.95,97.35,24337500.0,8380936.352509181,1251250.0,5005000.0,5005000.0,233958.1133929773,327184.36352509185,43979686.352509186,451768.73500266246,793174.2146062851,0.01836624851929524
Tallinn,1.99,99.71,24927500.0,8584110.567115465,1251250.0,5005000.0,5005000.0,239420.91163360732,335116.1056711546,44772860.56711546,449030.79497658677,793174.2146062776,0.01803501298869596
Tallinn,2.04,102.08,25520000.0,8788145.689410757,1251250.0,5005000.0,5005000.0,244906.85732440962,343081.4568941076,45569395.68941076,446408.656832002,796535.1222952977,0.017790579208162828
Tallinn,2.09,104.44,26110000.0,8991319.90401704,1251250.0,5005000.0,5005000.0,250369.65556503966,351013.1990401704,46362569.90401704,443915.8359250961,793174.2146062776,0.017405853261964418
Tallinn,2.13,106.8,26700000.0,9194494.118623324,1251250.0,5005000.0,5005000.0,255832.45380566973,358944.94118623325,47155744.118623324,441533.1846313045,793174.2146062851,0.017108072659655593
Tallinn,2.18,109.16,27290000.0,9397668.333229607,1251250.0,5005000.0,5005000.0,261295.2520462998,366876.6833322961,47948918.33322961,439253.55746820825,793174.2146062851,0.016820309581182816
Tallinn,2.23,111.53,27882500.0,9601703.455524899,1251250.0,5005000.0,5005000.0,266781.197737102,374842.034555249,48745453.4555249,437061.35977337847,796535.1222952902,0.016612160398689842
Tallinn,2.28,113.89,28472500.0,9804877.670131182,1251250.0,5005000.0,5005000.0,272243.9959777321,382773.7767013119,49538627.670131184,434969.07252727356,793174.2146062851,0.016271757843630958
Tallinn,2.32,116.25,29062500.0,10008051.884737466,1251250.0,5005000.0,5005000.0,277706.79421836213,390705.51884737465,50331801.88473746,432961.7366429029,793174.2146062776,0.016011227034545286
Tallinn,2.37,118.62,29655000.0,10212087.00703276,1251250.0,5005000.0,5005000.0,283192.7399091644,398670.8700703276,51128337.00703276,431026.2772469462,796535.1222952977,0.01582568261949783
Tallinn,2.42,120.98,30245000.0,10415261.221639043,1251250.0,5005000.0,5005000.0,288655.53814979445,406602.61221639044,51921511.221639045,429174.3364327909,793174.2146062851,0.015513397482440766
Tallinn,2.46,123.34,30835000.0,10618435.436245326,1251250.0,5005000.0,5005000.0,294118.3363904245,414534.3543624532,52714685.43624532,427393.26606328296,793174.2146062776,0.015276408485500914
Tallinn,2.51,125.7,31425000.0,10821609.65085161,1251250.0,5005000.0,5005000.0,299581.1346310546,422466.09650851606,53507859.65085161,425679.07439022756,793174.2146062851,0.015046551222724702
Tallinn,2.56,128.07,32017500.0,11025644.773146901,1251250.0,5005000.0,5005000.0,305067.08032185683,430431.447731469,54304394.7731469,424021.1975727875,796535.1222952902,0.014886320019018233
Tallinn,2.61,130.43,32607500.0,11228818.987753185,1251250.0,5005000.0,5005000.0,310529.8785624869,438363.18987753184,55097568.98775318,422430.184679546,793174.2146062851,0.014606077793882413
Tallinn,2.65,132.79,33197499.999999996,11431993.202359466,1251250.0,5005000.0,5005000.0,315992.6768031169,446294.9320235946,55890743.20235946,420895.7240933765,793174.2146062776,0.01439581145190962
Tallinn,2.7,135.16,33790000.0,11636028.32465476,1251250.0,5005000.0,5005000.0,321478.62249391916,454260.28324654757,56687278.32465476,419408.68840377894,796535.1222952977,0.014251646635138527
Tallinn,2.75,137.52,34380000.0,11839202.539261043,1251250.0,5005000.0,5005000.0,326941.4207345493,462192.02539261046,57480452.53926104,417978.857906203,793174.2146062851,0.013992102603051119
Tallinn,2.79,139.88,34970000.0,12042376.753867326,1251250.0,5005000.0,5005000.0,332404.21897517936,470123.7675386733,58273626.75386733,416597.27447717567,793174.2146062851,0.013799025226263154
Tallinn,2.84,142.25,35562500.0,12246411.87616262,1251250.0,5005000.0,5005000.0,337890.1646659816,478089.1187616262,59070161.87616262,415255.97100993054,796535.1222952902,0.013668878473269697
Valletta,1.0,50.09,12522500.0,5193829.602583519,1251250.0,5005000.0,5005000.0,157339.79066361772,177163.2960258352,28977579.60258352,578510.2735592637,,
Valletta,1.05,52.46,13115000.0,5439574.784418675,1251250.0,5005000.0,5005000.0,164293.19875247925,185545.74784418676,29815824.784418676,568353.5033247937,838245.1818351559,0.02892737051649481
Valletta,1.1,54.82,13705000.0,5684283.066752416,1251250.0,5005000.0,5005000.0,171217.26756670425,193892.83066752416,30650533.066752415,559112.2412760382,834708.2823337391,0.02799547852085399
Valletta,1.14,57.18,14295000.0,5928991.349086158,1251250.0,5005000.0,5005000.0,178141.33638092925,202239.9134908616,31485241.349086158,550633.8116314473,834708.2823337428,0.0272330755395304
Valletta,1.19,59.54,14885000.0,6173699.631419899,1251250.0,5005000.0,5005000.0,185065.40519515422,210586.99631419897,32319949.631419897,542827.5047265687,834708.2823337391,0.026511096836739544
Valletta,1.24,61.91,15477500.0,6419444.813255055,1251250.0,5005000.0,5005000.0,192018.8132840158,218969.44813255058,33158194.813255057,535587.0588476023,838245.1818351597,0.02593584431271075
Valletta,1.28,64.27,16067499.999999998,6664153.095588795,1251250.0,5005000.0,5005000.0,198942.88209824075,227316.53095588792,33992903.09558879,528907.7811667775,834708.2823337317,0.025173514029782323
Valletta,1.33,66.63,16657499.999999998,6908861.377922537,1251250.0,5005000.0,5005000.0,205866.95091246578,235663.61377922536,34827611.377922535,522701.65657995705,834708.2823337466,0.024555369101207054
Valletta,1.38,69.0,17250000.0,7154606.559757693,1251250.0,5005000.0,5005000.0,212820.35900132736,244046.06559757696,35665856.559757695,516896.4718805463,838245.1818351597,0.024068408618069314
Valletta,1.43,71.36,17840000.0,7399314.842091435,1251250.0,5005000.0,5005000.0,219744.42781555236,252393.14842091434,36500564.84209143,511498.9467781871,834708.2823337391,0.02340356752501362
Valletta,1.47,73.72,18430000.0,7644023.124425176,1251250.0,5005000.0,5005000.0,226668.49662977734,260740.23124425177,37335273.12442517,506447.00385818194,834708.2823337391,0.022868366173094856
Valletta,1.52,76.08,19020000.0,7888731.4067589175,1251250.0,5005000.0,5005000.0,233592.56544400234,269087.3140675892,38169981.40675892,501708.4832644443,834708.2823337466,0.022357095917095907
Valletta,1.57,78.45,19612500.0,8134476.5885940725,1251250.0,5005000.0,5005000.0,240545.97353286386,277469.7658859407,39008226.58859407,497236.7952656988,838245.1818351522,0.021960848576329687
Valletta,1.61,80.81,20202500.0,8379184.870927814,1251250.0,5005000.0,5005000.0,247470.0423470889,285816.84870927816,39842934.87092781,493044.6092182627,834708.2823337391,0.021398262759727872
Valletta,1.66,83.17,20792500.0,8623893.153261555,1251250.0,5005000.0,5005000.0,254394.1111613139,294163.93153261556,40677643.15326156,489090.3348955339,834708.2823337466,0.02094996980111543
Valletta,1.71,85.54,21385000.0,8869638.335096711,1251250.0,5005000.0,5005000.0,261347.5192501754,302546.3833509671,41515888.33509671,485338.88631162856,838245.1818351522,0.020607024322350426
Valletta,1.76,87.9,21975000.0,9114346.617430452,1251250.0,5005000.0,5005000.0,268271.5880644004,310893.46617430454,42350596.61743045,481804.2846124055,834708.2823337391,0.020105755068911612
Valletta,1.8,90.26,22565000.0,9359054.899764193,1251250.0,5005000.0,5005000.0,275195.65687862545,319240.54899764195,43185304.899764195,478454.51916423877,834708.2823337466,0.019709481069983357
Valletta,1.85,92.62,23155000.0,9603763.182097936,1251250.0,5005000.0,5005000.0,282119.7256928504,327587.63182097935,44020013.182097934,475275.4608302519,834708.2823337391,0.019328525855523065
Valletta,1.9,94.99,23747500.0,9849508.36393309,1251250.0,5005000.0,5005000.0,289073.1337817119,335970.0836393309,44858258.36393309,472241.9029785566,838245.1818351522,0.01904236553423046
Valletta,1.95,97.35,24337500.0,10094216.646266833,1251250.0,5005000.0,5005000.0,295997.202595937,344317.16646266833,45692966.64626683,469367.9162431108,834708.2823337466,0.018607683685839847
Valletta,1.99,99.71,24927500.0,10338924.928600574,1251250.0,5005000.0,5005000.0,302921.271410162,352664.24928600574,46527674.92860057,466629.97621703515,834708.2823337391,0.01826776293156128
Valletta,2.04,102.08,25520000.0,10584670.11043573,1251250.0,5005000.0,5005000.0,309874.67949902354,361046.7011043573,47365920.11043573,464007.83807245037,838245.1818351597,0.018016055672704378
Valletta,2.09,104.44,26110000.0,10829378.39276947,1251250.0,5005000.0,5005000.0,316798.74831324856,369393.7839276947,48200628.39276947,461515.01716554456,834708.2823337391,0.017622549723252074
Valletta,2.13,106.8,26700000.0,11074086.675103212,1251250.0,5005000.0,5005000.0,323722.81712747354,377740.8667510321,49035336.67510321,459132.3658717529,834708.2823337391,0.017317373448578376
Valletta,2.18,109.16,27290000.0,11318794.957436953,1251250.0,5005000.0,5005000.0,330646.88594169845,386087.9495743695,49870044.95743695,456852.7387086566,834708.2823337391,0.017022586953248084
Valletta,2.23,111.53,27882500.0,11564540.139272109,1251250.0,5005000.0,5005000.0,337600.29403056006,394470.4013927211,50708290.13927211,454660.54101382685,838245.1818351597,0.016808590859514656
Valletta,2.28,113.89,28472500.0,11809248.42160585,1251250.0,5005000.0,5005000.0,344524.3628447851,402817.4842160585,51542998.42160585,452568.2537677219,834708.2823337391,0.0164609826133199
Valletta,2.32,116.25,29062500.0,12053956.70393959,1251250.0,5005000.0,5005000.0,351448.43165901,411164.56703939586,52377706.70393959,450560.91788335127,834708.2823337391,0.016194406765126127
Valletta,2.37,118.62,29655000.0,12299701.885774747,1251250.0,5005000.0,5005000.0,358401.8397478716,419547.0188577475,53215951.88577475,448625.45848739456,838245.1818351597,0.016003854207922226
Valletta,2.42,120.98,30245000.0,12544410.168108488,1251250.0,5005000.0,5005000.0,365325.9085620966,427894.10168108484,54050660.168108486,446773.5176732392,834708.2823337391,0.015685302108762362
Valletta,2.46,123.34,30835000.0,12789118.45044223,1251250.0,5005000.0,5005000.0,372249.9773763217,436241.18450442236,54885368.45044223,444992.4473037314,834708.2823337466,0.015443072845690228
Valletta,2.51,125.7,31425000.0,13033826.732775971,1251250.0,5005000.0,5005000.0,379174.0461905466,444588.2673277597,55720076.73277597,443278.255630676,834708.2823337391,0.01520821133026417
Valletta,2.56,128.07,32017500.0,13279571.914611127,1251250.0,5005000.0,5005000.0,386127.4542794082,452970.71914611134,56558321.91461113,441620.378813236,838245.1818351597,0.015043862661123768
Valletta,2.61,130.43,32607500.0,13524280.196944868,1251250.0,5005000.0,5005000.0,393051.5230936332,461317.8019694487,57393030.19694487,440029.36591999436,834708.2823337391,0.014758363651487735
Valletta,2.65,132.79,33197499.999999996,13768988.479278607,1251250.0,5005000.0,5005000.0,399975.5919078581,469664.88479278603,58227738.4792786,438494.90533382486,834708.2823337317,0.014543722111716706
Valletta,2.7,135.16,33790000.0,14014733.661113765,1251250.0,5005000.0,5005000.0,406928.99999671977,478047.3366111377,59065983.66111377,437007.8696442274,838245.1818351671,0.014395976964371919
Valletta,2.75,137.52,34380000.0,14259441.943447506,1251250.0,5005000.0,5005000.0,413853.06881094474,486394.4194344751,59900691.94344751,435578.0391466514,834708.2823337391,0.014131793472242998
Valletta,2.79,139.88,34970000.0,14504150.225781247,1251250.0,5005000.0,5005000.0,420777.1376251697,494741.5022578125,60735400.22578125,434196.45571762405,834708.2823337391,0.013934868784517392
Valletta,2.84,142.25,35562500.0,14749895.407616403,1251250.0,5005000.0,5005000.0,427730.54571403126,503123.95407616405,61573645.40761641,432855.152250379,838245.1818351597,0.013801591472502348
Vienna,1.0,50.09,12522500.0,9440303.5772324,1251250.0,5005000.0,5005000.0,350006.3294505276,219628.035772324,33224053.577232398,663287.1546662487,,
Vienna,1.05,52.46,13115000.0,9886969.967291111,1251250.0,5005000.0,5005000.0,365674.20118446404,230019.69967291108,34263219.96729111,653130.3844317787,1039166.3900587112,0.03127753173293778
Vienna,1.1,54.82,13705000.0,10331751.689037336,1251250.0,5005000.0,5005000.0,381275.9637549661,240367.51689037337,35298001.68903734,643889.1223830233,1034781.7217462286,0.030200947918323735
Vienna,1.14,57.18,14295000.0,10776533.410783563,1251250.0,5005000.0,5005000.0,396877.7263254682,250715.33410783563,36332783.41078356,635410.6927384323,1034781.7217462212,0.029315589331721237
Vienna,1.19,59.54,14885000.0,11221315.13252979,1251250.0,5005000.0,5005000.0,412479.4888959702,261063.1513252979,37367565.13252979,627604.3858335537,1034781.7217462286,0.028480661942324674
Vienna,1.24,61.91,15477500.0,11667981.522588499,1251250.0,5005000.0,5005000.0,428147.36062990665,271454.815225885,38406731.5225885,620363.9399545874,1039166.3900587112,0.027809315013519038
Vienna,1.28,64.27,16067499.999999998,12112763.244334724,1251250.0,5005000.0,5005000.0,443749.1232004086,281802.6324433472,39441513.24433472,613684.6622737626,1034781.7217462212,0.026942717610261253
Vienna,1.33,66.63,16657499.999999998,12557544.966080949,1251250.0,5005000.0,5005000.0,459350.88577091065,292150.4496608095,40476294.96608095,607478.5376869421,1034781.7217462286,0.026235852446530105
Vienna,1.38,69.0,17250000.0,13004211.356139662,1251250.0,5005000.0,5005000.0,475018.7575048471,302542.1135613966,41515461.35613966,601673.3529875313,1039166.3900587112,0.025673456301510068
Vienna,1.43,71.36,17840000.0,13448993.077885887,1251250.0,5005000.0,5005000.0,490620.5200753492,312889.9307788589,42550243.07788589,596275.8278851722,1034781.7217462286,0.024925213112034855
Vienna,1.47,73.72,18430000.0,13893774.799632113,1251250.0,5005000.0,5005000.0,506222.2826458513,323237.7479963211,43585024.79963212,591223.884965167,1034781.7217462286,0.024319055471718868
Vienna,1.52,76.08,19020000.0,14338556.52137834,1251250.0,5005000.0,5005000.0,521824.0452163533,333585.5652137834,44619806.52137834,586485.3643714293,1034781.7217462212,0.023741680233137216
Vienna,1.57,78.45,19612500.0,14785222.91143705,1251250.0,5005000.0,5005000.0,537491.9169502896,343977.2291143705,45658972.91143705,582013.6763726838,1039166.3900587112,0.02328935221986728
Vienna,1.61,80.81,20202500.0,15230004.633183276,1251250.0,5005000.0,5005000.0,553093.6795207917,354325.04633183277,46693754.63318328,577821.4903252479,1034781.7217462286,0.022663271987159127
Vienna,1.66,83.17,20792500.0,15674786.354929501,1251250.0,5005000.0,5005000.0,568695.4420912937,364672.863549295,47728536.3549295,573867.2160025189,1034781.7217462212,0.022161030524858363
Vienna,1.71,85.54,21385000.0,16121452.744988212,1251250.0,5005000.0,5005000.0,584363.3138252302,375064.5274498821,48767702.74498821,570115.7674186135,1039166.3900587112,0.021772433630292624
Vienna,1.76,87.9,21975000.0,16566234.466734437,1251250.0,5005000.0,5005000.0,599965.0763957322,385412.3446673444,49802484.46673444,566581.1657193906,1034781.7217462286,0.0212185865542451
Vienna,1.8,90.26,22565000.0,17011016.188480664,1251250.0,5005000.0,5005000.0,615566.8389662342,395760.1618848066,50837266.18848066,563231.4002712237,1034781.7217462212,0.02077771285561875
Vienna,1.85,92.62,23155000.0,17455797.91022689,1251250.0,5005000.0,5005000.0,631168.6015367362,406107.9791022689,51872047.91022689,560052.341937237,1034781.7217462286,0.020354786937396376
Vienna,1.9,94.99,23747500.0,17902464.3002856,1251250.0,5005000.0,5005000.0,646836.4732706727,416499.643002856,52911214.3002856,557018.7840855416,1039166.3900587112,0.020033263229883646
Vienna,1.95,97.35,24337500.0,18347246.022031825,1251250.0,5005000.0,5005000.0,662438.2358411748,426847.4602203183,53945996.02203183,554144.7973500958,1034781.7217462286,0.019556945260669308
Vienna,1.99,99.71,24927500.0,18792027.743778054,1251250.0,5005000.0,5005000.0,678039.9984116768,437195.2774377805,54980777.74377805,551406.8573240202,1034781.7217462212,0.01918180769752793
Vienna,2.04,102.08,25520000.0,19238694.13383676,1251250.0,5005000.0,5005000.0,693707.8701456132,447586.94133836764,56019944.13383676,548784.7191794354,1039166.3900587112,0.018900540019667317
Vienna,2.09,104.44,26110000.0,19683475.85558299,1251250.0,5005000.0,5005000.0,709309.6327161153,457934.75855582993,57054725.85558299,546291.8982725296,1034781.7217462286,0.018471666434976098
Vienna,2.13,106.8,26700000.0,20128257.577329215,1251250.0,5005000.0,5005000.0,724911.3952866175,468282.5757732922,58089507.57732922,543909.246978738,1034781.7217462286,0.018136652244469104
Vienna,2.18,109.16,27290000.0,20573039.29907544,1251250.0,5005000.0,5005000.0,740513.1578571193,478630.3929907544,59124289.29907544,541629.6198156417,1034781.7217462212,0.01781357365387736
Vienna,2.23,111.53,27882500.0,21019705.68913415,1251250.0,5005000.0,5005000.0,756181.0295910558,489022.0568913415,60163455.68913415,539437.4221208119,1039166.3900587112,0.017575964165965227
Vienna,2.28,113.89,28472500.0,21464487.410880376,1251250.0,5005000.0,5005000.0,771782.7921615578,499369.87410880375,61198237.41088037,537345.134874707,1034781.7217462212,0.017199506077126957
Vienna,2.32,116.25,29062500.0,21909269.132626604,1251250.0,5005000.0,5005000.0,787384.55473206,509717.6913262661,62233019.13262661,535337.7989903364,1034781.7217462361,0.016908685045923615
Vienna,2.37,118.62,29655000.0,22355935.52268531,1251250.0,5005000.0,5005000.0,803052.4264659963,520109.3552268531,63272185.52268531,533402.3395943796,1039166.3900587037,0.016697990946640495
Vienna,2.42,120.98,30245000.0,22800717.24443154,1251250.0,5005000.0,5005000.0,818654.1890364983,530457.1724443154,64306967.24443154,531550.3987802243,1034781.7217462286,0.01635444884980657
Vienna,2.46,123.34,30835000.0,23245498.966177765,1251250.0,5005000.0,5005000.0,834255.9516070003,540804.9896617776,65341748.96617776,529769.3284107164,1034781.7217462212,0.01609128475633136
Vienna,2.51,125.7,31425000.0,23690280.68792399,1251250.0,5005000.0,5005000.0,849857.7141775026,551152.8068792399,66376530.68792399,528055.136737661,1034781.7217462286,0.01583645583594423
Vienna,2.56,128.07,32017500.0,24136947.0779827,1251250.0,5005000.0,5005000.0,865525.5859114388,561544.470779827,67415697.0779827,526397.2599202209,1039166.3900587037,0.015655629772885392
Vienna,2.61,130.43,32607500.0,24581728.799728926,1251250.0,5005000.0,5005000.0,881127.348481941,571892.2879972893,68450478.79972893,524806.2470269795,1034781.7217462361,0.015349269778361242
Vienna,2.65,132.79,33197499.999999996,25026510.52147515,1251250.0,5005000.0,5005000.0,896729.111052443,582240.1052147516,69485260.52147515,523271.78644080996,1034781.7217462212,0.01511723131658093
Vienna,2.7,135.16,33790000.0,25473176.911533862,1251250.0,5005000.0,5005000.0,912396.9827863794,592631.7691153387,70524426.91153386,521784.75075121236,1039166.3900587112,0.01495520607190565
Vienna,2.75,137.52,34380000.0,25917958.63328009,1251250.0,5005000.0,5005000.0,927998.7453568814,602979.5863328009,71559208.6332801,520354.9202536365,1034781.7217462361,0.014672671116410073
Vienna,2.79,139.88,34970000.0,26362740.355026316,1251250.0,5005000.0,5005000.0,943600.5079273836,613327.4035502633,72593990.35502632,518973.3368246091,1034781.7217462212,0.014460496999752655
Vienna,2.84,142.25,35562500.0,26809406.745085027,1251250.0,5005000.0,5005000.0,959268.3796613199,623719.0674508503,73633156.74508503,517632.033357364,1039166.3900587112,0.014314771580630718
Vilnius,1.0,50.09,12522500.0,4706989.260696085,1251250.0,5005000.0,5005000.0,138931.74881983784,172294.89260696084,28490739.260696083,568790.9614832518,,
Vilnius,1.05,52.46,13115000.0,4929699.672911093,1251250.0,5005000.0,5005000.0,145060.21622731027,180446.99672911092,29305949.672911093,558634.1912487817,815210.4122150093,0.02861317162589807
Vilnius,1.1,54.82,13705000.0,5151470.378745446,1251250.0,5005000.0,5005000.0,151162.82512251486,188564.70378745443,30117720.378745444,549392.9292000263,811770.7058343515,0.027699860093075585
Vilnius,1.14,57.18,14295000.0,5373241.084579799,1251250.0,5005000.0,5005000.0,157265.4340177195,196682.410845798,30929491.0845798,540914.4995554355,811770.7058343552,0.026953258600781578
Vilnius,1.19,59.54,14885000.0,5595011.790414153,1251250.0,5005000.0,5005000.0,163368.04291292408,204800.11790414155,31741261.790414155,533108.1926505568,811770.7058343552,0.02624584748628701
Vilnius,1.24,61.91,15477500.0,5817722.20262916,1251250.0,5005000.0,5005000.0,169496.51032039648,212952.2220262916,32556472.20262916,525867.7467715904,815210.4122150056,0.025682986946070265
Vilnius,1.28,64.27,16067499.999999998,6039492.908463513,1251250.0,5005000.0,5005000.0,175599.11921560107,221069.9290846351,33368242.90846351,519188.46909076575,811770.7058343515,0.024934234298542808
Vilnius,1.33,66.63,16657499.999999998,6261263.614297866,1251250.0,5005000.0,5005000.0,181701.72811080568,229187.63614297865,34180013.61429787,512982.3445039452,811770.7058343552,0.02432764314444792
Vilnius,1.38,69.0,17250000.0,6483974.026512874,1251250.0,5005000.0,5005000.0,187830.19551827814,237339.74026512876,34995224.026512876,507177.15980453446,815210.4122150093,0.023850499927068433
Vilnius,1.43,71.36,17840000.0,6705744.732347228,1251250.0,5005000.0,5005000.0,193932.80441348272,245457.44732347227,35806994.73234723,501779.6347021753,811770.7058343515,0.023196614064231808
Vilnius,1.47,73.72,18430000.0,6927515.438181581,1251250.0,5005000.0,5005000.0,200035.41330868733,253575.1543818158,36618765.43818158,496727.6917821701,811770.7058343515,0.022670729892364194
