City,ILR,discount_rate,Initial_invest,NPV,IRR,npv_over_I,ppa_eur_mwh,module_factor,module_reduction_pct
Brussels,1.66,0.0789,39331125.0,26054550.2290507,0.15073366691240397,0.6624410115157067,100,0.85,15.000000000000002
Brussels,1.71,0.0789,40131000.0,26776509.09184561,0.15122326523051655,0.6672275570468119,100,0.85,15.000000000000002
Brussels,1.76,0.0789,40927500.0,27462078.70033586,0.15160841021026128,0.6709933101297626,100,0.85,15.000000000000002
Brussels,1.8,0.0789,41724000.0,28104277.963491958,0.15187267348762035,0.6735758307806528,100,0.85,15.000000000000002
Brussels,1.85,0.0789,42520500.0,28705862.74031418,0.15202955458503964,0.675106424908319,100,0.85,15.000000000000002
Brussels,1.9,0.0789,43320375.0,29264045.876094557,0.15207310101885874,0.6755261439009832,100,0.85,15.000000000000002
Brussels,1.95,0.0789,44116875.0,29791066.78580196,0.15204830082614906,0.6752759978081394,100,0.85,15.000000000000002
Brussels,1.99,0.0789,44913375.0,30285288.490202997,0.15194989426643168,0.674304446953786,100,0.85,15.000000000000002
Brussels,2.04,0.0789,45713250.0,30745502.64923251,0.1517739433217109,0.6725731084364491,100,0.85,15.000000000000002
Brussels,2.09,0.0789,46509750.0,31181099.333329953,0.15155496168679727,0.6704207039025141,100,0.85,15.000000000000002
Brussels,2.13,0.0789,47306250.0,31586460.550129466,0.15127805780826487,0.6677016366786517,100,0.85,15.000000000000002
Brussels,2.18,0.0789,48102750.0,31963181.60331382,0.1509494376374909,0.6644772201862433,100,0.85,15.000000000000002
Brussels,2.23,0.0789,48902625.0,32305878.538003314,0.1505556603881686,0.6606164503030935,100,0.85,15.000000000000002
Brussels,2.28,0.0789,49699125.0,32621926.615091003,0.15012413055311224,0.6563883491930895,100,0.85,15.000000000000002
Brussels,2.32,0.0789,50495625.0,32908971.61092824,0.1496472600247052,0.6517192650042106,100,0.85,15.000000000000002
Brussels,2.37,0.0789,51295500.0,33166083.61873315,0.14912086647909129,0.6465690678272588,100,0.85,15.000000000000002
Brussels,2.42,0.0789,52092000.0,33402490.84325262,0.14857387036313163,0.6412211249952511,100,0.85,15.000000000000002
Brussels,2.46,0.0789,52888500.0,33615372.9256076,0.14799742038247388,0.6355894556587462,100,0.85,15.000000000000002
Brussels,2.51,0.0789,53685000.0,33804004.788394354,0.1473913626159793,0.6296731822370188,100,0.85,15.000000000000002
Brussels,2.56,0.0789,54484875.0,33964118.68485105,0.14674490827675446,0.6233678371263778,100,0.85,15.000000000000002
Brussels,2.61,0.0789,55281375.0,34104868.9101305,0.14608455176279667,0.6169323557912678,100,0.85,15.000000000000002
Brussels,2.65,0.0789,56077874.99999999,34224223.089485176,0.14540320476116997,0.6102981450257375,100,0.85,15.000000000000002
Brussels,2.7,0.0789,56877750.0,34318146.18329476,0.14469068486082381,0.6033668030696495,100,0.85,15.000000000000002
Brussels,2.75,0.0789,57674250.0,34395158.46278064,0.14397069930300654,0.5963694103136259,100,0.85,15.000000000000002
Brussels,2.79,0.0789,58470750.0,34452410.700454056,0.14323484630710848,0.5892247097985583,100,0.85,15.000000000000002
Brussels,2.84,0.0789,59270625.0,34485957.24095513,0.14247339920907987,0.5818389335519092,100,0.85,15.000000000000002
Bucharest,1.0,0.1244,28166625.0,12988710.873259598,0.1904793821164914,0.461138346296711,100,0.85,15.000000000000002
Bucharest,1.05,0.1244,28966500.0,14137390.73281841,0.19422115761165926,0.4880600256440512,100,0.85,15.000000000000002
Bucharest,1.1,0.1244,29763000.0,15289128.428814389,0.19777662667497364,0.5136958112023112,100,0.85,15.000000000000002
Bucharest,1.14,0.1244,30559500.0,16439894.2796995,0.20113594041000082,0.5379634575074691,100,0.85,15.000000000000002
Bucharest,1.19,0.1244,31356000.0,17585996.801947866,0.2042986155693558,0.5608494961713186,100,0.85,15.000000000000002
Bucharest,1.24,0.1244,32155875.0,18711708.549192883,0.2072041694087292,0.5819063716721402,100,0.85,15.000000000000002
Bucharest,1.28,0.1244,32952375.0,19786699.371849556,0.20976155449859468,0.6004635287092221,100,0.85,15.000000000000002
Bucharest,1.33,0.1244,33748875.0,20764727.97110371,0.21180031844467617,0.6152717082007536,100,0.85,15.000000000000002
Bucharest,1.38,0.1244,34548750.0,21639288.684921566,0.21332330249004383,0.6263407123245144,100,0.85,15.000000000000002
Bucharest,1.43,0.1244,35345250.0,22436003.753605843,0.21448222141112128,0.6347671541043236,100,0.85,15.000000000000002
Bucharest,1.47,0.1244,36141750.0,23159495.55840547,0.21531130053436587,0.6407961860841124,100,0.85,15.000000000000002
Bucharest,1.52,0.1244,36938250.0,23818159.060325895,0.21586338981608622,0.6448101645401689,100,0.85,15.000000000000002
Bucharest,1.57,0.1244,37738125.0,24411908.39253624,0.21614794626485212,0.6468765576598265,100,0.85,15.000000000000002
Bucharest,1.61,0.1244,38534625.0,24950722.236858178,0.2162327440260945,0.6474883883483536,100,0.85,15.000000000000002
Bucharest,1.66,0.1244,39331125.0,25437862.44832533,0.21613372883595994,0.6467616283115555,100,0.85,15.000000000000002
Bucharest,1.71,0.1244,40131000.0,25868053.04979203,0.21583632629126837,0.6445902930351107,100,0.85,15.000000000000002
Bucharest,1.76,0.1244,40927500.0,26250583.865154635,0.21539785436622783,0.6413923123854287,100,0.85,15.000000000000002
Bucharest,1.8,0.1244,41724000.0,26585994.72016488,0.21482090458556558,0.6371871038290883,100,0.85,15.000000000000002
Bucharest,1.85,0.1244,42520500.0,26877630.07400399,0.2141239604423637,0.6321099251891203,100,0.85,15.000000000000002
Bucharest,1.9,0.1244,43320375.0,27124549.524629936,0.21330383605534053,0.6261383823346389,100,0.85,15.000000000000002
Bucharest,1.95,0.1244,44116875.0,27337358.752454687,0.21241336026410407,0.6196576423977148,100,0.85,15.000000000000002
Bucharest,1.99,0.1244,44913375.0,27516037.19137744,0.211449577858841,0.6126468383054589,100,0.85,15.000000000000002
Bucharest,2.04,0.1244,45713250.0,27657938.391114492,0.21040208639336622,0.6050311100417164,100,0.85,15.000000000000002
Bucharest,2.09,0.1244,46509750.0,27768799.257276814,0.20930419672382206,0.5970532900580376,100,0.85,15.000000000000002
Bucharest,2.13,0.1244,47306250.0,27847355.05850689,0.2081486393537666,0.5886612246480516,100,0.85,15.000000000000002
Bucharest,2.18,0.1244,48102750.0,27896951.9442875,0.20694773755077622,0.5799450539581937,100,0.85,15.000000000000002
Bucharest,2.23,0.1244,48902625.0,27914686.32740327,0.20568996065139888,0.5708218388563655,100,0.85,15.000000000000002
Bucharest,2.28,0.1244,49699125.0,27909668.353041857,0.20441398390892318,0.5615726303640528,100,0.85,15.000000000000002
Bucharest,2.32,0.1244,50495625.0,27876508.195575237,0.20310048385089052,0.5520578900761252,100,0.85,15.000000000000002
Bucharest,2.37,0.1244,51295500.0,27812508.67891217,0.2017388787635228,0.5422017268359246,100,0.85,15.000000000000002
Bucharest,2.42,0.1244,52092000.0,27728272.889400538,0.20036917928752773,0.5322942657106761,100,0.85,15.000000000000002
Bucharest,2.46,0.1244,52888500.0,27621555.70884445,0.1989809162007583,0.522260145567457,100,0.85,15.000000000000002
Bucharest,2.51,0.1244,53685000.0,27494053.9591533,0.19757918626485238,0.5121366109556357,100,0.85,15.000000000000002
Bucharest,2.56,0.1244,54484875.0,27343546.559751775,0.1961545167112677,0.5018557271123734,100,0.85,15.000000000000002
Bucharest,2.61,0.1244,55281375.0,27178657.958921127,0.1947380119843216,0.4916422205294482,100,0.85,15.000000000000002
Bucharest,2.65,0.1244,56077874.99999999,26995820.31838892,0.1933161526441598,0.4813987748000245,100,0.85,15.000000000000002
Bucharest,2.7,0.1244,56877750.0,26791142.959666334,0.19187568030736823,0.4710302879362551,100,0.85,15.000000000000002
Bucharest,2.75,0.1244,57674250.0,26573788.713181235,0.19044709939753224,0.4607565544966989,100,0.85,15.000000000000002
Bucharest,2.79,0.1244,58470750.0,26340526.18582609,0.1890183105194969,0.4504906502110216,100,0.85,15.000000000000002
Bucharest,2.84,0.1244,59270625.0,26087541.715889852,0.1875767791136329,0.44014284843275825,100,0.85,15.000000000000002
Budapest,1.0,0.0908,28166625.0,21538942.71305496,0.17924883102497535,0.7646973222050906,100,0.85,15.000000000000002
Budapest,1.05,0.0908,28966500.0,23094057.628486894,0.18281723522349558,0.7972677965403792,100,0.85,15.000000000000002
Budapest,1.1,0.0908,29763000.0,24652249.689174313,0.18620721906860638,0.8282851086642581,100,0.85,15.000000000000002
Budapest,1.14,0.0908,30559500.0,26209411.756534137,0.18940981708537175,0.8576518515202846,100,0.85,15.000000000000002
Budapest,1.19,0.0908,31356000.0,27763650.091404457,0.192433621337748,0.8854334127887631,100,0.85,15.000000000000002
Budapest,1.24,0.0908,32155875.0,29293758.215107024,0.19521073901489938,0.910992414764239,100,0.85,15.000000000000002
Budapest,1.28,0.0908,32952375.0,30775638.45182564,0.19770074774741975,0.9339429540913406,100,0.85,15.000000000000002
Budapest,1.33,0.0908,33748875.0,32191115.946618583,0.19985712405197997,0.9538426376173601,100,0.85,15.000000000000002
Budapest,1.38,0.0908,34548750.0,33520875.65517439,0.20163324980642838,0.9702485807785922,100,0.85,15.000000000000002
Budapest,1.43,0.0908,35345250.0,34768037.15359716,0.20308517306243012,0.9836692951272706,100,0.85,15.000000000000002
Budapest,1.47,0.0908,36141750.0,35919073.44218913,0.20418493059872134,0.9938387997866491,100,0.85,15.000000000000002
Budapest,1.52,0.0908,36938250.0,36972896.67476129,0.20495264256267043,1.000937961997693,100,0.85,15.000000000000002
Budapest,1.57,0.0908,37738125.0,37938999.644472964,0.20542712435841448,1.005322857043718,100,0.85,15.000000000000002
Budapest,1.61,0.0908,38534625.0,38836842.998226054,0.20570021438608954,1.00784276474018,100,0.85,15.000000000000002
Budapest,1.66,0.0908,39331125.0,39671532.307723224,0.20578896291311466,1.0086549089995067,100,0.85,15.000000000000002
Budapest,1.71,0.0908,40131000.0,40436618.79453245,0.2056778848288865,1.007615529005817,100,0.85,15.000000000000002
Budapest,1.76,0.0908,40927500.0,41146261.8159853,0.2054339014231128,1.0053451057598266,100,0.85,15.000000000000002
Budapest,1.8,0.0908,41724000.0,41801302.71201538,0.20505794903417218,1.0018527157514951,100,0.85,15.000000000000002
Budapest,1.85,0.0908,42520500.0,42407270.18512386,0.20457140644388572,0.9973370535417942,100,0.85,15.000000000000002
Budapest,1.9,0.0908,43320375.0,42962501.40949779,0.20396780138983628,0.9917389082965646,100,0.85,15.000000000000002
Budapest,1.95,0.0908,44116875.0,43477928.647681884,0.20329657445605354,0.9855169625609675,100,0.85,15.000000000000002
Budapest,1.99,0.0908,44913375.0,43951482.220129706,0.20254816512712615,0.9785833778942176,100,0.85,15.000000000000002
Budapest,2.04,0.0908,45713250.0,44378561.773345724,0.20170787438603344,0.9708030335481665,100,0.85,15.000000000000002
Budapest,2.09,0.0908,46509750.0,44768660.70867584,0.2008176683268088,0.9625650688011834,100,0.85,15.000000000000002
Budapest,2.13,0.0908,47306250.0,45120071.64618059,0.19986851402904593,0.953786690895613,100,0.85,15.000000000000002
Budapest,2.18,0.0908,48102750.0,45436998.50758534,0.1988726869296642,0.9445821394324719,100,0.85,15.000000000000002
Budapest,2.23,0.0908,48902625.0,45715696.6917402,0.19781707372307333,0.9348311402862362,100,0.85,15.000000000000002
Budapest,2.28,0.0908,49699125.0,45963704.82845222,0.19673469235992225,0.9248393171600551,100,0.85,15.000000000000002
Budapest,2.32,0.0908,50495625.0,46181767.62849075,0.1956214737915476,0.9145696806107609,100,0.85,15.000000000000002
Budapest,2.37,0.0908,51295500.0,46365254.788044,0.1944624974217024,0.9038854244143053,100,0.85,15.000000000000002
Budapest,2.42,0.0908,52092000.0,46522584.69848932,0.19329007968678158,0.8930850168641888,100,0.85,15.000000000000002
Budapest,2.46,0.0908,52888500.0,46651008.86573351,0.19209275660115233,0.882063376078609,100,0.85,15.000000000000002
Budapest,2.51,0.0908,53685000.0,46750940.30333176,0.19087236753060566,0.8708380423457532,100,0.85,15.000000000000002
Budapest,2.56,0.0908,54484875.0,46819710.66083092,0.18961868917698554,0.8593157396585919,100,0.85,15.000000000000002
Budapest,2.61,0.0908,55281375.0,46865760.16854012,0.18836117196239233,0.8477676282208993,100,0.85,15.000000000000002
Budapest,2.65,0.0908,56077874.99999999,46886974.949423276,0.1870900823689916,0.8361047017103141,100,0.85,15.000000000000002
Budapest,2.7,0.0908,56877750.0,46880097.6787979,0.1857943038371479,0.8242256010267266,100,0.85,15.000000000000002
Budapest,2.75,0.0908,57674250.0,46853972.697834395,0.1845020990258417,0.8123898047713562,100,0.85,15.000000000000002
Budapest,2.79,0.0908,58470750.0,46804890.01524891,0.18320104757963862,0.800483831920215,100,0.85,15.000000000000002
Budapest,2.84,0.0908,59270625.0,46729567.88843376,0.18188043868867676,0.7884102434963991,100,0.85,15.000000000000002
Copenhagen,1.0,0.0586,28166625.0,20891607.14724713,0.12896936095041056,0.7417149604273543,100,0.85,15.000000000000002
Copenhagen,1.05,0.0586,28966500.0,22424031.974300668,0.131808321195237,0.7741367432827807,100,0.85,15.000000000000002
Copenhagen,1.1,0.0586,29763000.0,23959881.047953118,0.13450144267366482,0.8050223783877001,100,0.85,15.000000000000002
Copenhagen,1.14,0.0586,30559500.0,25494807.29058759,0.13704184783387796,0.8342678149376656,100,0.85,15.000000000000002
Copenhagen,1.19,0.0586,31356000.0,27028806.83526612,0.13944229497549587,0.8619979217778454,100,0.85,15.000000000000002
Copenhagen,1.24,0.0586,32155875.0,28545108.82275437,0.14166119878106453,0.8877105294990222,100,0.85,15.000000000000002
Copenhagen,1.28,0.0586,32952375.0,30023170.162118975,0.14367478684929935,0.9111079296141469,100,0.85,15.000000000000002
Copenhagen,1.33,0.0586,33748875.0,31427482.994810723,0.14540131892000985,0.9312157218517868,100,0.85,15.000000000000002
Copenhagen,1.38,0.0586,34548750.0,32739850.921004165,0.1468092474153504,0.9476421265893604,100,0.85,15.000000000000002
Copenhagen,1.43,0.0586,35345250.0,33987204.014959894,0.14800196756862616,0.9615776947386111,100,0.85,15.000000000000002
Copenhagen,1.47,0.0586,36141750.0,35174556.81997519,0.14899891242972174,0.973238894629485,100,0.85,15.000000000000002
Copenhagen,1.52,0.0586,36938250.0,36302379.50368013,0.14981441920173055,0.9827855814414633,100,0.85,15.000000000000002
Copenhagen,1.57,0.0586,37738125.0,37370837.5352878,0.15045325612467275,0.9902674691783918,100,0.85,15.000000000000002
Copenhagen,1.61,0.0586,38534625.0,38384261.651959926,0.1509510023371481,0.9960979677876696,100,0.85,15.000000000000002
Copenhagen,1.66,0.0586,39331125.0,39333545.01486505,0.15128956479479982,1.0000615292561565,100,0.85,15.000000000000002
Copenhagen,1.71,0.0586,40131000.0,40221077.68493739,0.1514764868580012,1.0022445910876228,100,0.85,15.000000000000002
Copenhagen,1.76,0.0586,40927500.0,41063381.01380091,0.15156910040092897,1.0033200418740678,100,0.85,15.000000000000002
Copenhagen,1.8,0.0586,41724000.0,41857677.38872555,0.15156029138466853,1.0032038488334183,100,0.85,15.000000000000002
Copenhagen,1.85,0.0586,42520500.0,42607636.156966,0.15146309675163128,1.002049274043485,100,0.85,15.000000000000002
Copenhagen,1.9,0.0586,43320375.0,43307421.2722412,0.15126427141109722,0.9997009784019921,100,0.85,15.000000000000002
Copenhagen,1.95,0.0586,44116875.0,43966355.652143754,0.15100027639738323,0.9965881684082055,100,0.85,15.000000000000002
Copenhagen,1.99,0.0586,44913375.0,44581500.4664299,0.15066253567707744,0.992610786128406,100,0.85,15.000000000000002
Copenhagen,2.04,0.0586,45713250.0,45150535.31675095,0.1502442782133926,0.9876903374131341,100,0.85,15.000000000000002
Copenhagen,2.09,0.0586,46509750.0,45684619.95870313,0.14978222218731685,0.9822589878187505,100,0.85,15.000000000000002
Copenhagen,2.13,0.0586,47306250.0,46184296.196137354,0.14927343718076447,0.9762831802592121,100,0.85,15.000000000000002
Copenhagen,2.18,0.0586,48102750.0,46652236.497291334,0.14872488888112123,0.9698455181313196,100,0.85,15.000000000000002
Copenhagen,2.23,0.0586,48902625.0,47084717.38354191,0.14812624765333293,0.9628259706619412,100,0.85,15.000000000000002
Copenhagen,2.28,0.0586,49699125.0,47492284.619485945,0.14750915110652474,0.9555959912671691,100,0.85,15.000000000000002
Copenhagen,2.32,0.0586,50495625.0,47870613.45701526,0.14686153726183115,0.9480150697612963,100,0.85,15.000000000000002
Copenhagen,2.37,0.0586,51295500.0,48215439.708513044,0.14617231822819865,0.9399545712296994,100,0.85,15.000000000000002
Copenhagen,2.42,0.0586,52092000.0,48536859.401038066,0.14547035908462247,0.9317526568578297,100,0.85,15.000000000000002
Copenhagen,2.46,0.0586,52888500.0,48831537.613366686,0.14474557414643585,0.9232921639556176,100,0.85,15.000000000000002
Copenhagen,2.51,0.0586,53685000.0,49100433.640746474,0.14400041765414717,0.9146024707226688,100,0.85,15.000000000000002
Copenhagen,2.56,0.0586,54484875.0,49340191.12525961,0.14322557515349588,0.9055759258924538,100,0.85,15.000000000000002
Copenhagen,2.61,0.0586,55281375.0,49561946.95016859,0.14244909374180126,0.8965396926210426,100,0.85,15.000000000000002
Copenhagen,2.65,0.0586,56077874.99999999,49761496.82090415,0.14165980140820245,0.8873641667217982,100,0.85,15.000000000000002
Copenhagen,2.7,0.0586,56877750.0,49934422.147700824,0.14084696665590268,0.8779254127967584,100,0.85,15.000000000000002
Copenhagen,2.75,0.0586,57674250.0,50090505.21041595,0.14003499898606098,0.8685072664215998,100,0.85,15.000000000000002
Copenhagen,2.79,0.0586,58470750.0,50224855.55350125,0.13921216846550166,0.8589740263892843,100,0.85,15.000000000000002
Copenhagen,2.84,0.0586,59270625.0,50333258.045974724,0.13836849572548604,0.8492108535378988,100,0.85,15.000000000000002
Dublin,1.0,0.0578,28166625.0,18563174.653288733,0.1205641644810842,0.6590485957507771,100,0.85,15.000000000000002
Dublin,1.05,0.0578,28966500.0,19987312.78335076,0.12329320321521142,0.6900147682098547,100,0.85,15.000000000000002
Dublin,1.1,0.0578,29763000.0,21415001.637479845,0.12588143143019814,0.7195175767724976,100,0.85,15.000000000000002
Dublin,1.14,0.0578,30559500.0,22841885.847590465,0.1283222742461485,0.7474561379469712,100,0.85,15.000000000000002
Dublin,1.19,0.0578,31356000.0,24267176.61936878,0.13062594982679077,0.7739244999160856,100,0.85,15.000000000000002
Dublin,1.24,0.0578,32155875.0,25678337.477739245,0.13276266070296616,0.7985581943498425,100,0.85,15.000000000000002
Dublin,1.28,0.0578,32952375.0,27064935.570364673,0.13473228685791705,0.8213348983302318,100,0.85,15.000000000000002
Dublin,1.33,0.0578,33748875.0,28400748.95106383,0.13647422488892347,0.8415317236815696,100,0.85,15.000000000000002
Dublin,1.38,0.0578,34548750.0,29683905.39468146,0.1379937525413446,0.8591889835285347,100,0.85,15.000000000000002
Dublin,1.43,0.0578,35345250.0,30930036.99067491,0.13935892069139078,0.8750832711800004,100,0.85,15.000000000000002
Dublin,1.47,0.0578,36141750.0,32135639.202203244,0.14056560161527298,0.8891555943528812,100,0.85,15.000000000000002
Dublin,1.52,0.0578,36938250.0,33298691.840405878,0.14161999924115487,0.9014691232098402,100,0.85,15.000000000000002
Dublin,1.57,0.0578,37738125.0,34414084.69667313,0.1425137625202344,0.9119182443927231,100,0.85,15.000000000000002
Dublin,1.61,0.0578,38534625.0,35491526.69000692,0.14329236187170147,0.9210295076183281,100,0.85,15.000000000000002
Dublin,1.66,0.0578,39331125.0,36521154.493397295,0.1439351241452378,0.928556060712662,100,0.85,15.000000000000002
Dublin,1.71,0.0578,40131000.0,37500578.47706844,0.14443866492404633,0.9344541246684219,100,0.85,15.000000000000002
Dublin,1.76,0.0578,40927500.0,38443091.076891035,0.1448520672078104,0.9392973203076425,100,0.85,15.000000000000002
Dublin,1.8,0.0578,41724000.0,39347653.54350002,0.14517210930943514,0.9430460536741448,100,0.85,15.000000000000002
Dublin,1.85,0.0578,42520500.0,40213268.73186576,0.14540214078645453,0.9457383787082881,100,0.85,15.000000000000002
Dublin,1.9,0.0578,43320375.0,41037299.39877514,0.1455357447884067,0.9472978800108526,100,0.85,15.000000000000002
Dublin,1.95,0.0578,44116875.0,41829525.88507322,0.1456093531282756,0.9481525127306325,100,0.85,15.000000000000002
Dublin,1.99,0.0578,44913375.0,42581997.290745094,0.14560507888741636,0.9480916829506821,100,0.85,15.000000000000002
Dublin,2.04,0.0578,45713250.0,43293630.97228802,0.14551903295669688,0.9470696345652085,100,0.85,15.000000000000002
Dublin,2.09,0.0578,46509750.0,43975273.46091189,0.14538692370615225,0.945506554236733,100,0.85,15.000000000000002
Dublin,2.13,0.0578,47306250.0,44626562.438405395,0.14520465115837689,0.9433544708871533,100,0.85,15.000000000000002
Dublin,2.18,0.0578,48102750.0,45247326.727853954,0.14497436849375078,0.9406390846231028,100,0.85,15.000000000000002
Dublin,2.23,0.0578,48902625.0,45833434.83301441,0.14468568028024809,0.9372387439940988,100,0.85,15.000000000000002
Dublin,2.28,0.0578,49699125.0,46392465.402928844,0.14436517505599,0.9334664423755719,100,0.85,15.000000000000002
Dublin,2.32,0.0578,50495625.0,46918584.49925074,0.14399911502510188,0.9291613778273017,100,0.85,15.000000000000002
Dublin,2.37,0.0578,51295500.0,47406627.4875235,0.143575785247557,0.9241868680005751,100,0.85,15.000000000000002
Dublin,2.42,0.0578,52092000.0,47867457.36745825,0.1431257433489792,0.9189022761164526,100,0.85,15.000000000000002
Dublin,2.46,0.0578,52888500.0,48300112.374367885,0.14264352682322579,0.9132441338734864,100,0.85,15.000000000000002
Dublin,2.51,0.0578,53685000.0,48706091.09995795,0.14213287843319455,0.9072569823965344,100,0.85,15.000000000000002
Dublin,2.56,0.0578,54484875.0,49082655.63984299,0.14158590892879142,0.9008491923647248,100,0.85,15.000000000000002
Dublin,2.61,0.0578,55281375.0,49438502.47203063,0.14102699120942552,0.8943066714970572,100,0.85,15.000000000000002
Dublin,2.65,0.0578,56077874.99999999,49769561.16149766,0.14044570110275423,0.8875079728234649,100,0.85,15.000000000000002
Dublin,2.7,0.0578,56877750.0,50072851.77058487,0.13983394169461705,0.8803592225533687,100,0.85,15.000000000000002
Dublin,2.75,0.0578,57674250.0,50357347.474108115,0.13921508955878648,0.8731339804870998,100,0.85,15.000000000000002
Dublin,2.79,0.0578,58470750.0,50617560.88668183,0.13857694104600693,0.8656902962024915,100,0.85,15.000000000000002
Dublin,2.84,0.0578,59270625.0,50851189.10498207,0.13791266364189214,0.8579492641587982,100,0.85,15.000000000000002
Helsinki,1.0,0.073,28166625.0,13578409.611389117,0.12435145172658091,0.4820744271416656,100,0.85,15.000000000000002
Helsinki,1.05,0.073,28966500.0,14763234.131521858,0.12712593431582153,0.5096657908798736,100,0.85,15.000000000000002
Helsinki,1.1,0.073,29763000.0,15951469.791032458,0.12975736359638024,0.5359496620311278,100,0.85,15.000000000000002
Helsinki,1.14,0.073,30559500.0,17138890.71317767,0.1322390306091692,0.5608367516869606,100,0.85,15.000000000000002
Helsinki,1.19,0.073,31356000.0,18325493.097423382,0.13458348760374128,0.5844333810888946,100,0.85,15.000000000000002
Helsinki,1.24,0.073,32155875.0,19505974.626599886,0.13677930668387828,0.6066068681570594,100,0.85,15.000000000000002
Helsinki,1.28,0.073,32952375.0,20655666.820553526,0.13877651640981692,0.6268339329275515,100,0.85,15.000000000000002
Helsinki,1.33,0.073,33748875.0,21729670.750675667,0.14045393496163516,0.6438635584349306,100,0.85,15.000000000000002
Helsinki,1.38,0.073,34548750.0,22708020.36539293,0.14177251139331437,0.6572747310797911,100,0.85,15.000000000000002
Helsinki,1.43,0.073,35345250.0,23608457.934486378,0.14281954940551533,0.6679386320505974,100,0.85,15.000000000000002
Helsinki,1.47,0.073,36141750.0,24441112.520223387,0.14363552186352702,0.6762570301721247,100,0.85,15.000000000000002
Helsinki,1.52,0.073,36938250.0,25211229.243198313,0.1442499001873765,0.6825236507738811,100,0.85,15.000000000000002
Helsinki,1.57,0.073,37738125.0,25919225.837937772,0.14467094325665775,0.6868180609910475,100,0.85,15.000000000000002
Helsinki,1.61,0.073,38534625.0,26579322.8848396,0.14495871992475728,0.6897516943486436,100,0.85,15.000000000000002
Helsinki,1.66,0.073,39331125.0,27185193.267924946,0.14510001169222186,0.6911877874819229,100,0.85,15.000000000000002
Helsinki,1.71,0.073,40131000.0,27738964.423002176,0.14510311339801119,0.6912103965264303,100,0.85,15.000000000000002
Helsinki,1.76,0.073,40927500.0,28250988.660534512,0.14501196355682033,0.690269101717293,100,0.85,15.000000000000002
Helsinki,1.8,0.073,41724000.0,28714100.36585563,0.14480967261624356,0.6881914573352418,100,0.85,15.000000000000002
Helsinki,1.85,0.073,42520500.0,29132553.644172378,0.14451218629490503,0.6851413704959344,100,0.85,15.000000000000002
Helsinki,1.9,0.073,43320375.0,29509167.666490983,0.14412582371824678,0.6811844926663488,100,0.85,15.000000000000002
Helsinki,1.95,0.073,44116875.0,29854786.272467513,0.14368956462849058,0.6767203314483973,100,0.85,15.000000000000002
Helsinki,1.99,0.073,44913375.0,30166456.58088009,0.14319448602155616,0.6716586446883605,100,0.85,15.000000000000002
Helsinki,2.04,0.073,45713250.0,30442339.698074475,0.14263477314608175,0.6659412686272465,100,0.85,15.000000000000002
Helsinki,2.09,0.073,46509750.0,30693970.615394216,0.14204744838773942,0.6599470135916494,100,0.85,15.000000000000002
Helsinki,2.13,0.073,47306250.0,30916607.945656035,0.14141927251256625,0.6535417190256263,100,0.85,15.000000000000002
Helsinki,2.18,0.073,48102750.0,31109365.701415673,0.14075033626712963,0.6467273846384183,100,0.85,15.000000000000002
Helsinki,2.23,0.073,48902625.0,31270185.336191688,0.14003400990060388,0.6394377671176483,100,0.85,15.000000000000002
Helsinki,2.28,0.073,49699125.0,31410769.77362764,0.13930419399329996,0.6320185672006828,100,0.85,15.000000000000002
Helsinki,2.32,0.073,50495625.0,31526928.99103422,0.1385490061859227,0.6243497132877199,100,0.85,15.000000000000002
Helsinki,2.37,0.073,51295500.0,31615724.373769004,0.13775985202663232,0.6163449888151787,100,0.85,15.000000000000002
Helsinki,2.42,0.073,52092000.0,31688763.33747867,0.13696809298574442,0.6083230311272109,100,0.85,15.000000000000002
Helsinki,2.46,0.073,52888500.0,31742485.482962668,0.13616318992715937,0.6001774579154763,100,0.85,15.000000000000002
Helsinki,2.51,0.073,53685000.0,31777497.501017664,0.1353467525694294,0.5919250721992673,100,0.85,15.000000000000002
Helsinki,2.56,0.073,54484875.0,31790177.271075055,0.13450901926885872,0.5834679307069174,100,0.85,15.000000000000002
Helsinki,2.61,0.073,55281375.0,31789925.841240227,0.13367478798283838,0.5750567137890515,100,0.85,15.000000000000002
Helsinki,2.65,0.073,56077874.99999999,31773636.69776713,0.1328348195823701,0.5665984436422945,100,0.85,15.000000000000002
Helsinki,2.7,0.073,56877750.0,31737723.771943137,0.13197970687407778,0.5579989323055701,100,0.85,15.000000000000002
Helsinki,2.75,0.073,57674250.0,31691280.52261976,0.1311322358295155,0.5494875186520807,100,0.85,15.000000000000002
Helsinki,2.79,0.073,58470750.0,31630003.94882426,0.130281457865983,0.540954305337699,100,0.85,15.000000000000002
Helsinki,2.84,0.073,59270625.0,31549451.760101322,0.12941691638171893,0.5322949059521698,100,0.85,15.000000000000002
Lisbon,1.0,0.0847,28166625.0,38226062.13035023,0.23098415184002952,1.357140308089813,100,0.85,15.000000000000002
Lisbon,1.05,0.0847,28966500.0,40563530.02897624,0.23537688175847293,1.4003600721169709,100,0.85,15.000000000000002
Lisbon,1.1,0.0847,29763000.0,42902896.76246264,0.23955121034441684,1.4414842845970715,100,0.85,15.000000000000002
Lisbon,1.14,0.0847,30559500.0,45221961.5630392,0.24343613277860987,1.4798004405516845,100,0.85,15.000000000000002
