City,ILR,ILR_ref_for_city,PAC_MW,PDC_MWp,AC_energy_MWh,AC_energy_MWh_ILR_1_0,AC_energy_delta_MWh,DC_energy_MWh,clipping_energy_MWh,energy_increase_percentage,energy_loss_to_inverter
Lisbon,1.14,1.0,50.05,57.18,89100.46645884232,78926.2773205949,10174.189138247413,91730.52948466383,-1061.6703019084155,12.89075005643599,-1.2059118800488033
Lisbon,1.19,1.0,50.05,59.54,92047.43567952338,78926.2773205949,13121.158358928471,95521.04723196401,-1855.1027139160356,16.6245752420717,-2.05682972478762
Lisbon,1.24,1.0,50.05,61.91,94834.69502851271,78926.2773205949,15908.417707917804,99311.56497926415,-2807.4457704030992,20.156047197435328,-3.050667919595241
Lisbon,1.28,1.0,50.05,64.27,97479.2636604516,78926.2773205949,18552.986339856696,103102.08272656429,-3901.485415385514,23.506729279141496,-4.169243476980307
Lisbon,1.33,1.0,50.05,66.63,99999.11781920906,78926.2773205949,21072.840498614154,106892.60047386447,-5119.527177593032,26.69939748078735,-5.395814993480283
Lisbon,1.38,1.0,50.05,69.0,102408.92377015951,78926.2773205949,23482.646449564607,110683.11822116461,-6446.740631947981,29.752634036164128,-6.71800121789948
Lisbon,1.43,1.0,50.05,71.36,104721.20930766704,78926.2773205949,25794.931987072137,114473.63596846473,-7870.932709566771,32.68231172527536,-8.126907827252566
Lisbon,1.47,1.0,50.05,73.72,106939.44478530991,78926.2773205949,28013.167464715007,118264.15371576494,-9389.581707851148,35.49282750398427,-9.62541761888012
Lisbon,1.52,1.0,50.05,76.08,109069.08464409638,78926.2773205949,30142.807323501474,122054.67146306508,-10995.95561527566,38.19109217715005,-11.211996317609364
Lisbon,1.57,1.0,50.05,78.45,111120.19220420832,78926.2773205949,32193.91488361341,125845.18921036524,-12680.720648277917,40.789856023290206,-12.881743926340672
Lisbon,1.61,1.0,50.05,80.81,113095.7012287442,78926.2773205949,34169.4239081493,129635.70695766536,-14441.16317978077,43.292836135365505,-14.638113426280954
Lisbon,1.66,1.0,50.05,83.17,114996.04820616273,78926.2773205949,36069.77088556782,133426.22470496554,-16276.95284035936,45.70058554650193,-16.48815032192622
Lisbon,1.71,1.0,50.05,85.54,116824.44294973912,78926.2773205949,37898.16562914422,137216.74245226575,-18184.10085138516,48.01717110665643,-18.434750391735108
Lisbon,1.76,1.0,50.05,87.9,118589.33910944972,78926.2773205949,39663.061788854815,141007.26019956594,-20154.715164402507,50.253303633902924,-20.475229504258806
Lisbon,1.8,1.0,50.05,90.26,120293.18201545355,78926.2773205949,41366.90469485865,144797.777946866,-22186.04188823515,52.412081374151455,-22.614095018431748
Lisbon,1.85,1.0,50.05,92.62,121941.36186731934,78926.2773205949,43015.084546724436,148588.2956941662,-24272.826637881826,54.50033373802636,-24.85224804576156
Lisbon,1.9,1.0,50.05,94.99,123534.66945346021,78926.2773205949,44608.39213286531,152378.81344146642,-26414.86377252236,56.51906265852128,-27.198225518800562
Lisbon,1.95,1.0,50.05,97.35,125071.16489152837,78926.2773205949,46144.88757093347,156169.3311887665,-28614.158417874463,58.46581029470712,-29.665194332658544
Lisbon,1.99,1.0,50.05,99.71,126548.90464914708,78926.2773205949,47622.627328552175,159959.84893606664,-30872.4464400911,60.338114181049306,-32.267547333988745
Lisbon,2.04,1.0,50.05,102.08,127969.36855938527,78926.2773205949,49043.091238790366,163750.36668336677,-33188.14363032097,62.1378492736704,-35.01552512658438
Lisbon,2.09,1.0,50.05,104.44,129336.52420823103,78926.2773205949,50410.24688763612,167540.88443066698,-35556.75688532623,63.87004252445865,-37.915168591639095
Lisbon,2.13,1.0,50.05,106.8,130656.23685722626,78926.2773205949,51729.95953663136,171331.40217796713,-37972.42303970798,65.54212525000595,-40.969853824175246
Lisbon,2.18,1.0,50.05,109.16,131931.07255980055,78926.2773205949,53004.79523920565,175121.9199252673,-40432.995923078284,67.15734865322813,-44.18999547237556
Lisbon,2.23,1.0,50.05,111.53,133163.1676880778,78926.2773205949,54236.890367482905,178912.4376725675,-42936.38306196712,68.71841952861296,-47.58718072453817
Lisbon,2.28,1.0,50.05,113.89,134353.58810594736,78926.2773205949,55427.310785352456,182702.95541986762,-45481.425100033935,70.2266883311996,-51.17623287396265
Lisbon,2.32,1.0,50.05,116.25,135503.97396564434,78926.2773205949,56577.69664504944,186493.4731671678,-48066.43194303314,71.68423314232018,-54.9723046087037
Lisbon,2.37,1.0,50.05,118.62,136616.59574039376,78926.2773205949,57690.31841979886,190283.990914468,-50689.16374763524,73.0939306632485,-58.99066523005951
Lisbon,2.42,1.0,50.05,120.98,137691.93998346123,78926.2773205949,58765.66266286632,194074.50866176808,-53349.44179215061,74.45639735947877,-63.25333365291157
Lisbon,2.46,1.0,50.05,123.34,138731.61680874362,78926.2773205949,59805.33948814872,197865.0264090683,-56044.97819552096,75.77367325361385,-67.7799692132589
Lisbon,2.51,1.0,50.05,125.7,139739.68144597576,78926.2773205949,60813.404125380854,201655.54415636844,-58772.007673442175,77.0508963426206,-72.58700285567451
Lisbon,2.56,1.0,50.05,128.07,140717.3193211452,78926.2773205949,61791.04200055028,205446.06190366857,-61529.50746416894,78.28956856733267,-77.70072946995865
Lisbon,2.61,1.0,50.05,130.43,141665.58692543692,78926.2773205949,62739.30960484201,209236.57965096878,-64316.346557656834,79.49102850752459,-83.15058590342392
Lisbon,2.65,1.0,50.05,132.79,142586.20191392576,78926.2773205949,63659.924593330856,213027.09739826893,-67130.826868131,80.65745244102565,-88.96758756733833
Lisbon,2.7,1.0,50.05,135.16,143480.37939910725,78926.2773205949,64554.10207851234,216817.61514556906,-69971.45407046117,81.79037992162806,-95.1876983068798
Lisbon,2.75,1.0,50.05,137.52,144350.4458134323,78926.2773205949,65424.1684928374,220608.13289286906,-72836.24850759763,82.89275855123313,-101.84865558388235
Lisbon,2.79,1.0,50.05,139.88,145196.84018465455,78926.2773205949,66270.56286405964,224398.65064016936,-75724.71006574186,83.96514458026655,-109.00012700938764
Lisbon,2.84,1.0,50.05,142.25,146020.46599975353,78926.2773205949,67094.18867915863,228189.16838746957,-78635.90194567868,85.00868273138632,-116.69720365420014
Ljubljana,1.0,1.0,50.05,50.09,58517.68654166122,58517.68654166122,0.0,59631.724445830056,-0.0,0.0,-0.0
Ljubljana,1.05,1.0,50.05,52.46,61283.630934099565,58517.68654166122,2765.944392438345,62444.5416366711,-1.7098893479818875,4.726681035944837,-0.0027902019369354103
Ljubljana,1.1,1.0,50.05,54.82,64030.801032639254,58517.68654166122,5513.114490978034,65257.35882751213,-23.811989689921987,9.42127896162302,-0.03720217127217764
Ljubljana,1.14,1.0,50.05,57.18,66714.54337529247,58517.68654166122,8196.856833631253,68070.17601835317,-112.99600267316995,14.007486143177521,-0.169659725833373
Ljubljana,1.19,1.0,50.05,59.54,69287.67875017243,58517.68654166122,10769.992208511212,70882.99320919422,-315.555261481945,18.404678730495604,-0.45751130387291516
Ljubljana,1.24,1.0,50.05,61.91,71748.37815174703,58517.68654166122,13230.691610085814,73695.81040003525,-631.1968036319048,22.609731163357466,-0.8875447418848439
Ljubljana,1.28,1.0,50.05,64.27,74092.93171186792,58517.68654166122,15575.245170206697,76508.6275908763,-1062.678580285778,26.616303703527343,-1.4551210419209402
Ljubljana,1.33,1.0,50.05,66.63,76329.66805200379,58517.68654166122,17811.98151034257,79321.44478171729,-1601.9368601102267,30.438629007764117,-2.1436979747138425
Ljubljana,1.38,1.0,50.05,69.0,78459.8956458795,58517.68654166122,19942.20910421828,82134.26197255838,-2248.4909267197904,34.07894310726138,-2.950333923125439
Ljubljana,1.43,1.0,50.05,71.36,80484.31350676749,58517.68654166122,21966.62696510627,84947.07916339938,-3000.5908862597266,37.538440535353864,-3.8725435288592536
Ljubljana,1.47,1.0,50.05,73.72,82422.14790643276,58517.68654166122,23904.461364771538,87759.89635424047,-3837.580627644464,40.84997678052932,-4.8833769282334805
Ljubljana,1.52,1.0,50.05,76.08,84286.97799502006,58517.68654166122,25769.29145335884,90572.71354508153,-4747.359259363001,44.03675704953338,-5.968546662438039
Ljubljana,1.57,1.0,50.05,78.45,86085.83011562876,58517.68654166122,27568.143573967543,93385.53073592253,-5722.526734749544,47.11078855508175,-7.120820690543067
Ljubljana,1.61,1.0,50.05,80.81,87821.46347893067,58517.68654166122,29303.776937269453,96198.3479267636,-6761.159007865131,50.07678647105581,-8.340900089116401
Ljubljana,1.66,1.0,50.05,83.17,89498.1285658366,58517.68654166122,30980.442024175376,99011.16511760466,-7858.253747261729,52.94201438076177,-9.625509305011578
Ljubljana,1.71,1.0,50.05,85.54,91122.01246475038,58517.68654166122,32604.325923089164,101823.98230844566,-9007.737385446062,55.717045307108584,-10.969758153191474
Ljubljana,1.76,1.0,50.05,87.9,92696.48587560834,58517.68654166122,34178.79933394712,104636.79949928673,-10206.733488516522,58.407639388843215,-12.373335103032378
Ljubljana,1.8,1.0,50.05,90.26,94223.56157525622,58517.68654166122,35705.875033594995,107449.61669012775,-11452.68416708238,61.01723623023694,-13.836610805277507
Ljubljana,1.85,1.0,50.05,92.62,95709.55750846294,58517.68654166122,37191.87096680172,110262.43388096878,-12739.417354303883,63.556632472685415,-15.354219398248532
Ljubljana,1.9,1.0,50.05,94.99,97156.69323021559,58517.68654166122,38639.00668855437,113075.25107180986,-14064.975029550984,66.02962108053542,-16.92704800685959
Ljubljana,1.95,1.0,50.05,97.35,98564.6939721528,58517.68654166122,40047.00743049158,115888.06826265088,-15429.783466438177,68.43573250624053,-18.55993273172231
Ljubljana,1.99,1.0,50.05,99.71,99934.41497934128,58517.68654166122,41416.72843768006,118700.88545349194,-16832.771659344467,70.77642826531383,-20.255642351772824
Ljubljana,2.04,1.0,50.05,102.08,101269.53637184616,58517.68654166122,42751.84983018494,121513.70264433292,-18270.051827376425,73.05799725993626,-22.012247338220075
Ljubljana,2.09,1.0,50.05,104.44,102572.26399611036,58517.68654166122,44054.577454449136,124326.51983517395,-19739.51452942774,75.2842090281283,-23.830567808650926
Ljubljana,2.13,1.0,50.05,106.8,103844.16548668525,58517.68654166122,45326.47894502403,127139.33702601503,-21239.784841732286,77.45774247714695,-25.7126615754488
Ljubljana,2.18,1.0,50.05,109.16,105086.39248855488,58517.68654166122,46568.70594689366,129952.15421685607,-22769.664926416695,79.5805656358944,-27.661042415988447
Ljubljana,2.23,1.0,50.05,111.53,106300.02971423458,58517.68654166122,47782.34317257336,132764.97140769713,-24328.057799161346,81.6545321533774,-29.67850745906948
Ljubljana,2.28,1.0,50.05,113.89,107485.81114899996,58517.68654166122,48968.12460733874,135577.78859853817,-25914.277580799644,83.68089632606419,-31.768775756965805
Ljubljana,2.32,1.0,50.05,116.25,108643.86016336901,58517.68654166122,50126.17362170779,138390.6057893792,-27528.40125475845,85.65986897998923,-33.93730569381794
Ljubljana,2.37,1.0,50.05,118.62,109775.03247867178,58517.68654166122,51257.34593701056,141203.42298022026,-29169.213792552582,87.59291244454492,-36.18747910264163
Ljubljana,2.42,1.0,50.05,120.98,110879.09711034107,58517.68654166122,52361.41056867985,144016.24017106128,-30837.326929044495,89.47963199365638,-38.526542902783376
Ljubljana,2.46,1.0,50.05,123.34,111957.3076379769,58517.68654166122,53439.621096315685,146829.05736190232,-32531.075009278917,91.3221698507677,-40.957595409762526
Ljubljana,2.51,1.0,50.05,125.7,113011.20779553338,58517.68654166122,54493.52125387216,149641.87455274333,-34249.10009024725,93.1231640797623,-43.48423510757397
Ljubljana,2.56,1.0,50.05,128.07,114041.80833101939,58517.68654166122,55524.12178935817,152454.69174358444,-35990.36981037962,94.88434193280727,-46.111090958128074
Ljubljana,2.61,1.0,50.05,130.43,115048.05895235267,58517.68654166122,56530.37241069145,155267.50893442548,-37756.295870021786,96.60390858145954,-48.849055014832466
Ljubljana,2.65,1.0,50.05,132.79,116030.85452682622,58517.68654166122,57513.167985165004,158080.32612526647,-39545.47612116071,98.28339325106256,-51.70331499364257
Ljubljana,2.7,1.0,50.05,135.16,116992.05255263281,58517.68654166122,58474.36601097159,160893.14331610745,-41356.18174222666,99.92597019251815,-54.67800039731516
Ljubljana,2.75,1.0,50.05,137.52,117932.06245284362,58517.68654166122,59414.3759111824,163705.96050694856,-43188.09374101091,101.53233906279394,-57.78137619038927
Ljubljana,2.79,1.0,50.05,139.88,118851.60084913745,58517.68654166122,60333.91430747623,166518.77769778963,-45040.42873779454,103.10372448596709,-61.02115364033482
Ljubljana,2.84,1.0,50.05,142.25,119751.55651730277,58517.68654166122,61233.86997564155,169331.5948886307,-46912.31377755843,104.64164527770004,-64.4052738785009
London,1.0,1.0,50.05,50.09,51243.24483361721,51243.24483361721,0.0,52266.30851578746,-9.277356368538339,0.0,-0.018107823433073204
London,1.05,1.0,50.05,52.46,53635.70054302982,51243.24483361721,2392.455709412614,54731.7004269095,-48.28099271376814,4.668821650894142,-0.09009762574671948
London,1.1,1.0,50.05,54.82,55982.73699725201,51243.24483361721,4739.492163634801,57197.09233803154,-133.70186891122432,9.249008682068357,-0.23939870868669105
London,1.14,1.0,50.05,57.18,58267.18301859322,51243.24483361721,7023.93818497601,59662.48424915361,-281.7527064033496,13.70705193978677,-0.4859025877473202
London,1.19,1.0,50.05,59.54,60493.409827383664,51243.24483361721,9250.164993766455,62127.876160275635,-487.81439097759824,18.051481758817214,-0.8129481716327337
London,1.24,1.0,50.05,61.91,62663.64799462762,51243.24483361721,11420.403161010414,64593.268071397695,-749.3508872784379,22.286651046575145,-1.2103034715538916
London,1.28,1.0,50.05,64.27,64773.205031891564,51243.24483361721,13529.960198274355,67058.65998251976,-1072.282534088015,26.40340252106414,-1.6833077011168682
London,1.33,1.0,50.05,66.63,66825.7926463552,51243.24483361721,15582.54781273799,69524.0518936418,-1451.302576562485,30.408979492483933,-2.2199830163311387
London,1.38,1.0,50.05,69.0,68824.76616379364,51243.24483361721,17581.52133017643,71989.44380476383,-1884.0923321983016,34.30992980101524,-2.8145703118229273
London,1.43,1.0,50.05,71.36,70768.5918786193,51243.24483361721,19525.347045002098,74454.83571588589,-2371.903630915013,38.10326045588909,-3.467863271866273
London,1.47,1.0,50.05,73.72,72661.01664468348,51243.24483361721,21417.771811066268,76920.22762700793,-2910.8689050026655,41.79628335521704,-4.173279913135832
London,1.52,1.0,50.05,76.08,74503.79147351417,51243.24483361721,23260.54663989696,79385.61953813005,-3499.376856442327,45.39241555725467,-4.928393361616363
London,1.57,1.0,50.05,78.45,76300.0707698779,51243.24483361721,25056.82593626069,81851.01144925205,-4134.2209897635885,48.897812809509304,-5.72877753447143
London,1.61,1.0,50.05,80.81,78051.79289095491,51243.24483361721,26808.5480573377,84316.40336037411,-4813.341220545382,52.31625777091781,-6.572150435684473
London,1.66,1.0,50.05,83.17,79760.59780919374,51243.24483361721,28517.352975576534,86781.79527149614,-5535.389605796716,55.65095080955575,-7.457560227555389
London,1.71,1.0,50.05,85.54,81428.65137580082,51243.24483361721,30185.406542183613,89247.18718261825,-6297.993830274986,58.90611853365893,-8.38272156271051
London,1.76,1.0,50.05,87.9,83055.83463361967,51243.24483361721,31812.58980000246,91712.57909374022,-7101.4795228656885,62.081528801104305,-9.349667326528623
London,1.8,1.0,50.05,90.26,84644.32793517728,51243.24483361721,33401.08310156007,94177.9710048623,-7943.408728764498,65.18143651911733,-10.356340981243896
London,1.85,1.0,50.05,92.62,86194.86401239019,51243.24483361721,34951.61917877298,96643.36291598435,-8823.477859693729,68.20727159698443,-11.404058138857867
London,1.9,1.0,50.05,94.99,87706.45272677968,51243.24483361721,36463.20789316247,99108.75482710642,-9742.496237485799,71.15710180250224,-12.496154218165739
London,1.95,1.0,50.05,97.35,89178.57509144078,51243.24483361721,37935.330257823574,101574.14673822846,-10701.10678122886,74.02991434480117,-13.635897043631276
London,1.99,1.0,50.05,99.71,90612.68627914702,51243.24483361721,39369.44144552981,104039.53864935054,-11697.487659565617,76.82854895969076,-14.822857781749398
London,2.04,1.0,50.05,102.08,92011.265581544,51243.24483361721,40768.020747926785,106504.93056047252,-12729.299608357247,79.55784392713097,-16.055731529995498
London,2.09,1.0,50.05,104.44,93376.94251728136,51243.24483361721,42133.697683664155,108970.32247159463,-13793.816327560138,82.22293069158474,-17.332589190674085
London,2.13,1.0,50.05,106.8,94712.3951173915,51243.24483361721,43469.15028377429,111435.71438271666,-14888.383195626315,84.82903536830115,-18.65150953602569
London,2.18,1.0,50.05,109.16,96018.54427770468,51243.24483361721,44775.299444087475,113901.10629383866,-16012.241489227494,87.37795506406621,-20.013725083086374
London,2.23,1.0,50.05,111.53,97295.91420490062,51243.24483361721,46052.66937128341,116366.49820496072,-17164.85453708388,89.87071275601849,-21.420975347438027
London,2.28,1.0,50.05,113.89,98545.40795506041,51243.24483361721,47302.1631214432,118831.89011608275,-18345.17473823547,92.30907073708859,-22.874216199145536
London,2.32,1.0,50.05,116.25,99768.71215118007,51243.24483361721,48525.467317562856,121297.28202720486,-19551.68912663348,94.69632041281,-24.373491298287917
London,2.37,1.0,50.05,118.62,100966.03655869677,51243.24483361721,49722.79172507956,123762.67393832687,-20784.2521102884,97.03287113555271,-25.92141376407216
London,2.42,1.0,50.05,120.98,102137.40344734951,51243.24483361721,50894.1586137323,126228.06584944898,-22042.702309717653,99.31876636419422,-27.520799749087356
London,2.46,1.0,50.05,123.34,103283.07629391558,51243.24483361721,52039.831460298374,128693.45776057101,-23327.000318192444,101.554520267535,-29.174768813410957
London,2.51,1.0,50.05,125.7,104401.84715888115,51243.24483361721,53158.60232526394,131158.849671693,-24638.189368311007,103.73777557971933,-30.888991366220665
London,2.56,1.0,50.05,128.07,105496.00492960404,51243.24483361721,54252.76009598683,133624.2415828151,-25973.84262457453,105.87299901116974,-32.66239482390404
London,2.61,1.0,50.05,130.43,106566.04152450155,51243.24483361721,55322.79669088434,136089.63349393712,-27333.73849394037,107.96115052923192,-34.49822540611663
London,2.65,1.0,50.05,132.79,107612.70607713908,51243.24483361721,56369.46124352187,138555.02540505916,-28716.90465312821,110.0036920506285,-36.39852075117981
London,2.7,1.0,50.05,135.16,108636.83251030864,51243.24483361721,57393.58767669143,141020.4173161812,-30122.483949319463,112.00225095628487,-38.36557839605663
London,2.75,1.0,50.05,137.52,109640.21269334533,51243.24483361721,58396.967859728116,143485.8092273033,-31548.666072096097,113.96032403751653,-40.39959180871377
London,2.79,1.0,50.05,139.88,110623.80251643817,51243.24483361721,59380.55768282096,145951.20113842533,-32994.666491622826,115.87977669178633,-42.502941783450446
London,2.84,1.0,50.05,142.25,111587.04262987032,51243.24483361721,60343.797796253115,148416.59304954743,-34461.08451701804,117.75951736113646,-44.68156423625088
Luxembourg,1.0,1.0,50.05,50.09,53226.97345155762,53226.97345155762,0.0,54263.31487589159,-3.7943270263593325,0.0,-0.007129087530606523
Luxembourg,1.05,1.0,50.05,52.46,55720.5440233859,53226.97345155762,2493.570571828277,56822.905200226094,-33.6443064808457,4.6847874491637205,-0.06041691430459037
Luxembourg,1.1,1.0,50.05,54.82,58166.30315877527,53226.97345155762,4939.32970721765,59382.495524560596,-112.13591578811828,9.27974932054512,-0.19315739267910026
Luxembourg,1.14,1.0,50.05,57.18,60555.84510427297,53226.97345155762,7328.871652715352,61942.08584889511,-246.7088435508982,13.769093332697995,-0.40907374710914884
Luxembourg,1.19,1.0,50.05,59.54,62878.23376175676,53226.97345155762,9651.26031019914,64501.67617322965,-449.6358799241408,18.132273327512873,-0.7202402347322133
Luxembourg,1.24,1.0,50.05,61.91,65131.072840855246,53226.97345155762,11904.099389297626,67061.26649756412,-721.7585150631244,22.364787282394822,-1.1205809635115194
Luxembourg,1.28,1.0,50.05,64.27,67311.30584029776,53226.97345155762,14084.332388740142,69620.85682189866,-1066.9197800010393,26.460892805709552,-1.6105814295416847
Luxembourg,1.33,1.0,50.05,66.63,69414.74866668259,53226.97345155762,16187.775215124966,72180.44714623314,-1489.0697865804093,30.412729045842923,-2.1922044963419722
Luxembourg,1.38,1.0,50.05,69.0,71448.68380739255,53226.97345155762,18221.710355834926,74740.03747056771,-1979.6882462737046,34.23397795183429,-2.849743587456903
Luxembourg,1.43,1.0,50.05,71.36,73424.78081347843,53226.97345155762,20197.807361920808,77299.62779490222,-2527.7807210880414,37.946563654052255,-3.565426911990535
Luxembourg,1.47,1.0,50.05,73.72,75345.41069685468,53226.97345155762,22118.437245297064,79859.2181192367,-3131.2271288100874,41.55494068327455,-4.336027874440559
Luxembourg,1.52,1.0,50.05,76.08,77214.1238119424,53226.97345155762,23987.150360384774,82418.80844357121,-3786.2906583245963,45.06577925610539,-5.156478811520049
Luxembourg,1.57,1.0,50.05,78.45,79032.21784929391,53226.97345155762,25805.244397736293,84978.39876790569,-4491.889929000347,48.481517404369974,-6.026120429472155
Luxembourg,1.61,1.0,50.05,80.81,80803.64312417242,53226.97345155762,27576.6696726148,87537.98909224028,-5243.8469055106,51.80957676977932,-6.93999609307505
Luxembourg,1.66,1.0,50.05,83.17,82530.56246236326,53226.97345155762,29303.58901080564,90097.57941657475,-6040.433264177053,55.05402075411092,-7.897010146925323
Luxembourg,1.71,1.0,50.05,85.54,84210.52990988291,53226.97345155762,30983.556458325293,92657.16974090926,-6883.98887832621,58.21025402942311,-8.902491675551447
Luxembourg,1.76,1.0,50.05,87.9,85845.06113499466,53226.97345155762,32618.087683437036,95216.76006524375,-7773.061706015017,61.281124152443255,-9.95627339233959
Luxembourg,1.8,1.0,50.05,90.26,87435.04133486873,53226.97345155762,34208.06788331111,97776.35038957829,-8706.448741492826,64.26829418442173,-11.058814154675202
Luxembourg,1.85,1.0,50.05,92.62,88981.84470034525,53226.97345155762,35754.871248787626,100335.9407139128,-9683.142387298087,67.17434588184594,-12.210972064929871
Luxembourg,1.9,1.0,50.05,94.99,90486.33988006714,53226.97345155762,37259.36642850952,102895.5310382473,-10702.189908985532,70.00091121547541,-13.41392985055882
Luxembourg,1.95,1.0,50.05,97.35,91948.43145667484,53226.97345155762,38721.458005117216,105455.1213625818,-11763.635452531029,72.74781092026204,-14.670655833461376
Luxembourg,1.99,1.0,50.05,99.71,93370.48325120172,53226.97345155762,40143.509799644096,108014.71168691627,-12865.08830621202,75.41948601713958,-15.980405182786678
Luxembourg,2.04,1.0,50.05,102.08,94754.08075435995,53226.97345155762,41527.10730280233,110574.30201125082,-14004.791800713709,78.01891524152984,-17.343548137932327
Luxembourg,2.09,1.0,50.05,104.44,96103.61172788145,53226.97345155762,42876.63827632383,113133.89233558536,-15178.13177086052,80.55434208624743,-18.75568952933185
Luxembourg,2.13,1.0,50.05,106.8,97421.93129899052,53226.97345155762,44194.957847432896,115693.48265991983,-16382.688091853772,83.0311306121043,-20.215746647558802
Luxembourg,2.18,1.0,50.05,109.16,98710.44831674606,53226.97345155762,45483.47486518844,118253.07298425428,-17616.935038493266,85.45192768960156,-21.724222229767022
Luxembourg,2.23,1.0,50.05,111.53,99969.01661999429,53226.97345155762,46742.04316843667,120812.66330858882,-18881.225178747787,87.81645871895581,-23.284917301550244
Luxembourg,2.28,1.0,50.05,113.89,101198.33158130484,53226.97345155762,47971.35812974722,123372.25363292336,-20174.640934037994,90.12603012907809,-24.89968152878573
Luxembourg,2.32,1.0,50.05,116.25,102401.5411534072,53226.97345155762,49174.567701849584,125931.84395725785,-21493.953122547024,92.38655612572792,-26.566053500876446
Luxembourg,2.37,1.0,50.05,118.62,103578.83995056314,53226.97345155762,50351.86649900552,128491.43428159233,-22839.21604096843,94.59840233980471,-28.287493717510774
Luxembourg,2.42,1.0,50.05,120.98,104730.27787895288,53226.97345155762,51503.30442739526,131051.02460592691,-24210.310698553687,96.7616625323792,-30.067462203893136
Luxembourg,2.46,1.0,50.05,123.34,105856.98490380387,53226.97345155762,52630.011452246246,133610.61493026142,-25606.09756369321,98.87845962187824,-31.90755692852617
Luxembourg,2.51,1.0,50.05,125.7,106959.58349918414,53226.97345155762,53732.61004762652,136170.20525459593,-27026.14652121792,100.94996307939448,-33.81081502684255
Luxembourg,2.56,1.0,50.05,128.07,108036.07504913046,53226.97345155762,54809.101597572844,138729.79557893038,-28472.458890812773,102.97241801180962,-35.785777803459254
Luxembourg,2.61,1.0,50.05,130.43,109088.1576808566,53226.97345155762,55861.18422929898,141289.38590326492,-29942.922024535714,104.94901476999962,-37.83287999110827
Luxembourg,2.65,1.0,50.05,132.79,110116.8107804066,53226.97345155762,56889.837328848975,143848.9762275995,-31436.87547146741,106.88159337224943,-39.955390593585975
Luxembourg,2.7,1.0,50.05,135.16,111123.15299770454,53226.97345155762,57896.17954614692,146408.56655193397,-32952.959540993696,108.77225547839724,-42.15540231359721
Luxembourg,2.75,1.0,50.05,137.52,112108.32347444253,53226.97345155762,58881.35002288491,148968.1568762684,-34490.29531677233,110.62314124712236,-44.43593342349551
Luxembourg,2.79,1.0,50.05,139.88,113072.17589360113,53226.97345155762,59845.20244204351,151527.74720060293,-36048.94896656454,112.43397578580942,-46.802698880317465
Luxembourg,2.84,1.0,50.05,142.25,114015.36991465418,53226.97345155762,60788.39646309656,154087.33752493747,-37628.18508468553,114.20599842750904,-49.25981389213735
Madrid,1.0,1.0,50.05,50.09,80854.75306344665,80854.75306344665,0.0,82368.97506667298,-61.06875725811593,0.0,-0.07558605326956017
Madrid,1.05,1.0,50.05,52.46,84475.8728066463,80854.75306344665,3621.1197431996407,86254.3040792519,-272.2553934429496,4.478549010418907,-0.32332980673139017
Madrid,1.1,1.0,50.05,54.82,87880.11809219728,80854.75306344665,7025.365028750632,90139.63309183081,-704.1780414708161,8.6888707992687,-0.8077665019282438
Madrid,1.14,1.0,50.05,57.18,91041.81393721144,80854.75306344665,10187.060873764785,94024.96210440971,-1380.329139760498,12.599210915616807,-1.5394894952707057
Madrid,1.19,1.0,50.05,59.54,94004.68939583216,80854.75306344665,13149.936332385507,97910.29111698868,-2251.3826098827863,16.26365282702275,-2.4537345723517308
Madrid,1.24,1.0,50.05,61.91,96801.06409948117,80854.75306344665,15946.311036034516,101795.62012956759,-3288.6242136163432,19.722168990512483,-3.5167772519145295
Madrid,1.28,1.0,50.05,64.27,99446.97982940853,80854.75306344665,18592.22676596188,105680.94914214646,-4474.918452816144,22.994599651269205,-4.7118261812511
Madrid,1.33,1.0,50.05,66.63,101967.5844221937,80854.75306344665,21112.831358747047,109566.27815472535,-5785.752016953141,26.112047293224467,-6.015431264166577
Madrid,1.38,1.0,50.05,69.0,104374.42585639012,80854.75306344665,23519.67279294347,113451.60716730428,-7209.775655500731,29.088794290779173,-7.420163238991146
Madrid,1.43,1.0,50.05,71.36,106674.08185930931,80854.75306344665,25819.32879586266,117336.93617988321,-8741.215396486663,31.932975882818237,-8.925721989159797
Madrid,1.47,1.0,50.05,73.72,108874.79956175626,80854.75306344665,28020.046498309603,121222.26519246209,-10370.536461457788,34.65479200254597,-10.528007758302154
Madrid,1.52,1.0,50.05,76.08,110989.59630827891,80854.75306344665,30134.843244832256,125107.5942050411,-12085.269987856182,37.27034231517036,-12.219152020411364
Madrid,1.57,1.0,50.05,78.45,113025.72298616455,80854.75306344665,32170.969922717893,128992.92321761996,-13878.753514374326,39.78859461418843,-13.998162110565746
Madrid,1.61,1.0,50.05,80.81,114982.92651820861,80854.75306344665,34128.173454761956,132878.25223019888,-15751.00510712207,42.20923589734002,-15.872921619516593
Madrid,1.66,1.0,50.05,83.17,116867.70285659049,80854.75306344665,36012.94979314384,136763.5812427778,-17695.497337026707,44.5403002651984,-17.84320238147361
Madrid,1.71,1.0,50.05,85.54,118683.32102728933,80854.75306344665,37828.56796384268,140648.9102553567,-19708.992988164522,46.78583080225183,-19.91323748151491
Madrid,1.76,1.0,50.05,87.9,120432.73057072658,80854.75306344665,39577.977507279924,144534.23926793557,-21788.62891141863,48.949475457828825,-22.088121382737206
